회사명,거래소코드,회계년도,총자본순이익률(IFRS연결),자기자본순이익률(IFRS연결),매출액증가율(IFRS연결),산업명,상장일,상장폐지일,유동비율(IFRS연결),당좌비율(IFRS연결),현금비율(IFRS연결),순운전자본비율(IFRS연결),부채비율(IFRS연결),자기자본배율(IFRS연결),차입금의존도(IFRS연결),이자보상배율(이자비용)(IFRS연결),이자보상배율(순금융비용)(IFRS연결),차입금평균이자율(IFRS연결),비유동비율(IFRS연결),유동자산구성비율(IFRS연결),매출액총이익률(IFRS연결),매출액정상영업이익률(IFRS연결),매출액순이익률(IFRS연결),총자본사업이익률(IFRS연결),총자본정상영업이익률(IFRS연결),자기자본정상영업이익률(IFRS연결),총자본회전률(IFRS연결),자기자본회전률(IFRS연결),비유동자산회전률(IFRS연결),재고자산회전률(IFRS연결),매출채권회전률(IFRS연결),매입채무회전률(IFRS연결),매입채무회전기간(IFRS연결),재고자산회전기간(IFRS연결),매출채권회전기간(IFRS연결),1회전기간(IFRS연결),운전자본회전률(IFRS연결),총자본증가율(IFRS연결),자기자본증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),유형자산증가율(IFRS연결),비유동자산증가율(IFRS연결),유동자산증가율(IFRS연결),재고자산증가율(IFRS연결),정상영업이익증가율(IFRS연결),1주당매출액(IFRS연결)(원),1주당순자산(IFRS연결)(원),1주당정상영업이익(IFRS연결)(원),자기자본구성비율(IFRS연결),순운전자본회전률(IFRS연결),유형자산회전율(IFRS연결),유동자산회전률(IFRS연결),당좌자산회전률(IFRS연결),종업원1인당 부가가치(IFRS연결)(백만원),종업원1인당 매출액(IFRS연결)(백만원),종업원1인당 정상영업이익(IFRS연결)(백만원),종업원1인당 순이익(IFRS연결)(백만원),종업원1인당 인건비(IFRS연결)(백만원),[제조]부가가치(IFRS연결),[제조]노동장비율(IFRS연결),[제조]기계장비율(IFRS연결),[제조]자본집약도(IFRS연결),[제조]총자본투자효율(IFRS연결),[제조]설비투자효율(IFRS연결),[제조]기계투자효율(IFRS연결),[제조]부가가치율(IFRS연결),[제조]노동소득분배율(IFRS연결),[제조]자본분배율(IFRS연결),[제조]이윤분배율(IFRS연결)
(주)DB하이텍,000990,2010/12,-9.31,-37.78,-49.85,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/12/12,,224.88,167.25,67.07,12.51,247.03,187.47,56.82,-3.82,-2.05,8.79,268.87,22.52,-21.57,-61.04,-30.83,-18.32,-18.43,-75.28,0.3,1.23,0.38,3.47,5.07,7.16,51,105.33,72.04,0.01,0.73,-49.34,-35.16,0,-5072,-59.87,-50.43,-45.2,-71.33,0,14602.72,,-8913.44,28.82,0.79,0.43,1.41,2.38,,,,,,377761.65,,,,27.35,47.49,117,60.93,41.59,58.41,-50.6
(주)DB하이텍,000990,2011/12,-7.59,-27.74,-10.94,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/12/12,,35.2,25.5,5.04,-42.95,289.22,143.54,59,-0.75,-0.79,7.71,298.42,23.33,16.62,-7.81,-17.74,-2.91,-3.34,-12.22,0.43,1.56,0.56,7.04,6.12,20.51,17.79,51.83,59.6,0.01,0,-13.19,-22.6,0,-2541,-7.89,-14.1,-10.08,-3.28,0,12865.19,,-1005.29,25.69,0.72,0.7,1.87,2.54,,,,,,217837.57,,,,18.17,29.75,78.9,39.45,62.53,37.47,-44.96
(주)DB하이텍,000990,2013/12,-7.49,-33.51,-16.42,"  전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",1975/12/12,,46.76,31.58,7.39,-23.99,416.9,92,62.73,-0.16,-0.44,8.85,408.01,21.07,18.08,-1.95,-16.82,-0.6,-0.87,-3.88,0.45,1.99,0.59,6.51,7.74,20.81,17.54,56.05,47.13,0.01,0,-8.58,-29.61,0,-2066,-7.2,-1.55,-27.88,-8.69,0,11092.77,,-215.91,19.35,0.63,0.75,1.86,2.6,,,,,,191554.48,,,,18.1,31.86,112.45,38.8,67.15,32.85,-43.35
(주)HJ중공업,097230,2010/12,-0.92,-3.58,-13.92,  종합 건설업,2007/08/31,,79.27,70.87,32.09,-9.58,284.77,817.47,34.35,0.54,0.56,6.54,243.79,36.64,10.29,3.78,-2.28,1.89,1.53,5.93,0.4,1.57,0.66,8.38,19.62,9.35,39.05,43.58,18.6,0.04,0.05,-7.93,-6.09,0,-1512,-27.89,-0.87,-18.03,-37.11,-69.33,66256.75,,2504.17,25.99,0.48,0.83,1.04,1.18,,,,,,548737,,,,7.29,17.28,131.52,17.32,40.02,59.98,-13.17
(주)HJ중공업,097230,2011/12,-1.33,-5.07,-8.72,  종합 건설업,2007/08/31,,96.33,81.81,34.4,-1.29,276.93,772.2,48.42,0.55,0.52,6.6,248.82,33.99,7.85,3.73,-3.35,1.85,1.48,5.65,0.4,1.51,0.61,8.86,10.97,10.41,35.07,41.19,33.26,0.03,0.11,-6.49,-4.59,0,-2007,-1.53,-2.58,-13.26,23.47,-9.82,59879.7,,2236.02,26.53,0.52,0.91,1.12,1.29,,,,,,494018,,,,7.02,15.81,125.15,17.09,41.15,58.85,-19.62
(주)HJ중공업,097230,2012/12,-0.78,-2.95,-11.83,  종합 건설업,2007/08/31,,92.89,83.75,29.88,-2.64,283.85,709.67,56.24,0.27,0.75,5.43,251.29,34.54,7.49,2.08,-2.09,1.05,0.78,2.95,0.37,1.42,0.57,8.72,9.73,11.03,33.1,41.84,37.52,0.02,0.13,-6.42,-8.1,0,-1095,-7.72,-7.2,-4.91,-37.93,-50.99,52793.54,,1095.79,26.05,0.53,0.84,1.09,1.25,,,,,,543885,,,,8.26,19.11,156.53,21.33,39.22,60.78,-9.78
(주)HJ중공업,097230,2013/12,-2.87,-11.28,-0.78,  종합 건설업,2007/08/31,,84.9,66.58,17.98,-7.42,307.77,472.61,56.46,-0.4,-0.64,4.69,237.61,41.73,2.57,-2.75,-7.52,-0.77,-1.05,-4.15,0.38,1.51,0.62,6.13,10.82,10.62,34.37,59.57,33.75,0.02,0.16,1.49,-4.44,0,-2931,-3.21,-9.66,22.63,168.88,0,39241.14,,-1079.4,24.52,0.47,0.89,1,1.19,,,,,,358044,,,,5.36,12.86,109.23,14.16,78.13,21.87,-53.12
(주)HJ중공업,097230,2014/12,-4.56,-18.64,-0.36,  종합 건설업,2007/08/31,,93.12,70.06,12.33,-3.02,311.31,307.71,52.96,-0.88,-1.07,4.58,243.01,40.92,-0.67,-5.75,-11.9,-2.05,-2.2,-9.03,0.38,1.57,0.65,4.01,10,9.67,37.73,91.07,36.52,0.01,0.23,-3.19,-3.88,0,-3674,-3.73,-1.84,-5.07,8.98,0,30961.17,,-1781.12,24.31,0.44,0.91,0.93,1.21,,,,,,291365,,,,4.5,11,96.65,11.56,96.22,3.78,-102.9
(주)HJ중공업,097230,2016/12,-5.99,-29.53,-9.7,  종합 건설업,2007/08/31,,89.96,64.36,5.26,-5.04,487.19,168.96,59.62,-0.58,-1.72,4.39,322.2,45.13,2.12,-2.82,-11.89,-1.21,-1.42,-7.01,0.5,2.49,0.88,3.63,17.69,8.73,41.82,100.48,20.63,0.01,0.08,-11.13,-34.57,0,-3216,-12.12,-17.24,-2.36,-22.77,0,27042.57,,-762.45,17.03,0.52,1.09,1.17,1.73,,,,,,221273,,,,4.21,9.42,89.18,7.87,127.06,-27.06,-151.15
(주)HJ중공업,097230,2017/12,-5.87,-37.73,-12.83,  종합 건설업,2007/08/31,,56.89,35.58,4.37,-34.12,628.81,108.99,58.98,-1.08,-1.78,3.84,400.64,45.03,0.87,-4.76,-11.34,-2.29,-2.47,-15.85,0.52,3.33,0.94,3.54,18.47,8.59,42.51,103.04,19.76,0.01,0.07,-19.97,-35.5,0,-2622,-25.45,-19.82,-20.15,5.11,0,23123.58,,-1100.33,13.72,0.48,1.17,1.15,1.7,,,,,,171765,,,,4.08,9.62,88.72,7,119.69,-19.69,-161.84
(주)HJ중공업,097230,2018/12,-36.99,0,-30.76,  종합 건설업,2007/08/31,,80.41,56.15,10.7,-15.34,0,-133.46,61.15,0.62,0.91,4.82,0,62.95,8.29,3.63,-75.6,2.05,1.78,0,0.49,0,1.02,2.76,14.13,7.12,51.3,132.07,25.83,0.01,0.1,-35.02,-222.45,0,0,-64.36,-56.21,-9.15,-26.83,0,16009.7,,581.56,-25.91,0.37,1.4,0.94,1.42,,,,,,390449,,,,14.28,61.34,1195.57,23,46.6,53.4,-328.76
(주)MH에탄올,023150,2010/12,-1.35,-3.46,-14.59,  음료 제조업,1996/12/24,,59.65,48.97,1.16,-23.07,189.26,1040.05,7.09,0.77,0.88,10.58,190.63,34.1,14.74,6.26,-3.26,3.46,2.59,7.52,0.41,1.2,0.61,5.89,5.92,60.95,5.99,62.01,61.63,0.01,0,2.58,1.65,0,-225,1.5,-2.98,15.34,-21.46,-29.87,7864.07,,492.68,34.57,0.47,0.76,1.28,1.64,,,,,,13425.58,,,,9.95,18.42,431.7,24.39,34.52,65.48,-13.35
(주)MH에탄올,023150,2011/12,-3.24,-9.74,-18.64,  음료 제조업,1996/12/24,,58.36,45.92,5.22,-24.28,214.54,952.03,8.89,0.12,0.19,47.79,207.49,34.04,16.81,1.35,-9.73,1.33,0.45,1.35,0.33,1,0.5,4.99,4.83,148.03,2.47,73.2,75.61,0.01,0,-0.49,-8.46,0,-611,2.92,-0.4,-0.67,18.3,-82.51,6397.88,,86.18,31.79,0.36,0.6,0.98,1.22,,,,,,8741.25,,,,6.51,11.62,358.35,19.52,50.81,49.19,-49.85
(주)MH에탄올,023150,2014/12,-0.19,-0.38,-21.25,  음료 제조업,1996/12/24,,90.87,68.77,0.02,-3.38,62.03,1148.39,34.38,5.62,4.79,2.99,107.61,33.59,24.24,17.85,-0.41,8.45,8.13,17.72,0.46,0.99,0.68,5.03,4.65,26321.22,0.01,72.55,78.51,0.01,0,-34.05,15.27,0,-26,-48.75,-34.35,-33.46,-44.05,190.55,6638.69,,1185.18,61.72,0.55,0.92,1.36,1.87,,,,,,11295.12,,,,13.21,31.73,668.75,23.06,38.67,61.33,-1.8
(주)SH에너지화학,002360,2019/12,-2.51,-2.84,-23.28,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,1110.48,887.83,542.25,61.61,24.66,174.72,7.1,-24.12,999999999,2.12,40.26,67.71,4.73,-2.22,-2.19,-2.21,-2.55,-3.06,1.15,1.38,3.68,7.22,6.14,140.69,2.59,50.54,59.48,0.01,0,0.8,-5.94,-223.7,-25.8,10.49,8.67,-2.57,-24.72,-249.05,1267.34,,-28.17,80.22,1.54,4.45,1.66,2.16,,,,,,13705.14,,,,11.1,44.32,102.46,9.73,110.44,-10.44,-22.55
(주)SH에너지화학,002360,2020/12,-5.77,-7.29,-33.56,  화학물질 및 화학제품 제조업; 의약품 제외,1985/12/23,,979.37,849.69,445.74,55.43,30.38,161.16,9.63,-38.65,999999999,2.03,49.89,61.73,1.16,-8.39,-7.42,-6.26,-6.52,-8.31,0.78,0.99,2.21,7.1,5.37,80.22,4.55,51.38,67.98,0.01,0,-4.91,-7.76,0,-61.9,10.16,12.67,-13.3,-42.74,0,842.04,,-70.65,76.7,1.09,2.68,1.2,1.44,,,,,,8226.3,,,,7.01,27.05,65.54,8.79,189,-89,-84.43
(주)STX,011810,2013/12,-49.79,-521.17,-60.24,  도매 및 상품 중개업,1990/09/12,,62.06,54.71,5.09,-36.13,0,-331.39,106.44,-10.71,-19.27,4.23,0,59.11,-28.23,-39.27,-65.14,-29.51,-30.01,0,0.76,0,1.19,17.71,5.87,9.16,39.86,20.61,62.16,0.02,0.07,-73.5,-145.6,0,-26644,-79.37,-84.68,-46.53,-48.48,0,39841.76,,-15644.17,0,0.83,3.89,2.15,2.45,,,,,,-1245149,,,,-92.75,-577.77,-1841.96,-50.83,0,0,0
(주)STX,011810,2015/12,-3.88,-59.01,-0.23,  도매 및 상품 중개업,1990/09/12,,104.09,67.59,8.89,2.8,1651.71,96.66,71.15,-0.84,-0.96,4.53,504.69,71.19,2.74,-2.1,-3,-1.85,-2.71,-41.17,1.29,19.65,4.49,6.23,8.39,11.01,33.14,58.63,43.53,0.01,0.28,0.97,-22.76,0,-1642,-5.9,1.03,0.95,52.33,0,54621.31,,-1144.46,5.71,0.95,15.55,1.82,2.56,,,,,,79567,,,,6.28,78.33,102008.97,4.88,114.02,-14.02,-61.56
(주)STX,011810,2019/12,-5.96,-54.53,-2.12,  도매 및 상품 중개업,1990/09/12,,87.86,60.85,9.1,-9.53,895.02,114.58,59.3,0.11,-1.63,4.71,308.59,68.99,3.16,0.12,-2.26,0.87,0.31,2.91,2.64,24.45,9.65,11.85,10.91,16.44,22.2,30.79,33.46,0.02,0.16,1.09,-11.47,-460.27,-1664,21.6,32.4,-8.62,-8.22,0,74576.54,,88.61,10.05,1.72,17.88,3.64,5.24,,,,,,51064,,,,9.12,56.6,30577.25,3.47,120.67,-20.67,-65.05
(주)STX,011810,2020/12,-3.47,-48.03,-33.69,  도매 및 상품 중개업,1990/09/12,,69.81,47.55,5.7,-22.4,655.62,57.24,58.73,-0.04,-1,3.62,364.19,51.8,4.14,-0.05,-2.1,0.31,-0.08,-0.71,1.66,14.14,4.14,8.84,6.82,9.48,38.49,41.3,53.55,0.02,0.16,10.26,-50.05,0,-1032,113.14,71.35,-17.21,-14.11,0,49453.63,,-24.99,13.23,1.22,6.9,2.76,4.02,,,,,,61014,,,,9.88,31.77,363.74,6.25,96.63,3.37,-33.51
(주)TCC스틸,002710,2013/12,-3.66,-8.85,-0.1,  1차 금속 제조업,1984/12/21,,141.27,66.03,8.87,11.82,164.27,1134.48,46.96,-0.59,-1.15,5.46,157.32,40.47,5.34,-1.55,-3.98,-1.06,-1.42,-3.59,0.92,2.32,1.54,4.6,7.22,12.53,29.14,79.38,50.56,0.01,0,-0.6,-9.16,0,0,8.84,-1.49,0.73,16.43,0,27824.04,,-430.32,37.84,1.27,3.33,2.28,4.54,,,,,,40058.31,,,,7.37,26.42,80.14,8,100.61,-0.61,-49.82
(주)TCC스틸,002710,2015/12,-23.77,-80.07,-4.47,  1차 금속 제조업,1984/12/21,,156.35,124.48,6.79,23,337.6,383.32,44.68,2.17,-1.48,3.26,158.36,63.81,8.85,3.2,-22.23,3.67,3.42,11.53,1.07,3.61,2.18,5.72,6.45,13.02,28.03,63.79,56.61,0.01,0,-31.69,-54.43,0,0,-52.61,-57.14,2.98,-60.62,4502.76,24291.05,,776.81,22.85,1.09,4.44,2.09,3.3,,,,,,46811.29,,,,12.44,65.15,220.79,9.44,104.11,-4.11,-235.45
(주)TCC스틸,002710,2020/12,-0.54,-1.3,-1.23,  1차 금속 제조업,1984/12/21,,102.32,61.77,10.39,1.01,153.25,509.68,45.81,0.16,0.9,4.4,140.26,44.61,4.74,0.22,-0.39,0.76,0.31,0.82,1.39,3.63,2.58,6.81,8.89,17.77,20.53,53.62,41.08,0.01,0,-2.37,0.58,0,-68,3.13,2.83,-8.14,-25.31,-92.45,18773.82,,42.21,39.49,1.47,7.17,3.02,5.43,,,,,,63116.41,,,,20.58,103.25,413.69,14.62,82.66,17.34,-2.67
(주)강원랜드,035250,2020/12,-6.83,-7.92,-68.52,  스포츠 및 오락관련 서비스업,2003/09/04,,454.03,453.38,20.02,32.08,12.15,3035.42,1.76,-230.09,999999999,2.84,66.01,41.14,-13.77,-90.18,-57.65,-10.01,-10.68,-12.39,0.12,0.14,0.2,165.13,96.23,188.27,1.94,2.21,3.79,0.25,0.01,-17.95,-12.66,0,-1361,-1.55,-16.27,-20.23,-40.6,0,2236.97,,-2017.31,89.16,0.22,0.35,0.28,0.28,,,,,,29372.92,,,,0.81,2.23,16.13,6.14,1177.27,-1077.27,-939.23
(주)갤럭시아에스엠,011420,2013/12,-4.26,-7.07,-15.64,  스포츠 및 오락관련 서비스업,1989/11/14,,147.37,146.43,23.83,16.99,75.11,219.07,11.75,1.9,-9.62,9.99,82.52,52.87,10.06,1.61,-3.74,2.44,1.83,3.15,1.14,1.96,2.51,566.87,19.33,26.27,13.89,0.64,18.88,0.18,0,-14.42,-12.13,0,-83,-8.69,-7.75,-19.61,237.05,-63.98,2366.54,,38.08,57.11,1.3,14.33,2.08,2.09,,,,,,4540.45,,,,12.06,146.82,168.88,9.78,83.11,16.89,-38.25
(주)갤럭시아에스엠,011420,2014/12,-0.62,-1.14,-5.49,  스포츠 및 오락관련 서비스업,1989/11/14,,149.66,146.81,14.51,19.6,95.1,236.52,9.74,-0.88,0.55,10.84,79.86,59.07,8.36,-0.96,-0.58,-0.61,-1.02,-1.89,1.06,1.96,2.42,138.2,15.81,22.13,16.49,2.64,23.08,0.11,0.01,20.29,7.97,0,-13,-1.22,4.48,34.39,302.64,0,2236.52,,-21.57,51.26,1.13,14.28,1.88,1.91,,,,,,5477.95,,,,12.1,179.31,194.48,12.48,86.27,13.73,-4.66
(주)갤럭시아에스엠,011420,2016/12,-2.46,-3.3,-15.76,  스포츠 및 오락관련 서비스업,1989/11/14,,304.3,304.3,155.01,43.57,30.32,325.57,0.72,-18.76,999999999,22.01,45.75,64.9,1.8,-7.06,-2.97,-5.41,-5.84,-7.85,0.83,1.11,2.35,9330.64,9.63,14.61,24.98,0.04,37.9,0.08,0,-14.91,-9.84,-183.84,-57,-10.91,-15.44,-14.62,0,-276.76,1910.24,,-134.81,76.73,0.94,19.16,1.28,1.28,,,,,,5657.39,,,,9.68,218.57,273.46,10.75,122.58,-22.58,-27.62
(주)갤럭시아에스엠,011420,2017/12,-10.9,-13.83,-29.16,  스포츠 및 오락관련 서비스업,1989/11/14,,328.78,328.78,112.85,40.15,23.06,293.97,0,-35.52,999999999,47.53,52.06,57.7,-0.41,-9.51,-15.82,-6.34,-6.55,-8.31,0.69,0.87,1.79,0,5.44,10.25,35.62,0,67.07,0.03,0,-14.74,-9.71,0,-214,-85.93,2.75,-24.2,0,0,1353.24,,-128.7,81.26,0.85,25.25,1.12,1.12,,,,,,-161.81,,,,-0.32,-44.44,0,-0.43,0,0,0
(주)갤럭시아에스엠,011420,2018/12,-38.52,-47.79,-40.83,  스포츠 및 오락관련 서비스업,1989/11/14,,213.65,213.65,121.27,22.8,25.62,192.18,0,-157.86,999999999,0,71.78,42.86,-24.33,-46.86,-72.54,-24.64,-24.89,-30.87,0.53,0.66,1.1,0,4.07,9.44,38.67,0,89.63,0.02,0,-33.27,-34.63,0,-581,-30.89,-9.86,-50.43,0,0,800.75,,-375.24,79.61,0.76,71.66,1.03,1.03,,,,,,-9771.55,,,,-29.39,-3883.71,0,-44.29,0,0,0
(주)경동인베스트,012320,2015/12,-1.71,-2.85,-38.37,  전문 서비스업,1997/03/07,,145.53,143.4,21.85,15.32,102.58,3067.71,12.7,-4.35,999999999,2.61,103.39,48.96,5.22,-0.83,-1.32,-0.54,-1.07,-2.25,1.29,2.71,2.79,120.01,5.42,4.77,76.59,3.04,67.4,0,0.01,-11.58,-3.86,0,-4456,9.7,7.54,-25.41,-54.6,0,460333.01,,-3816.05,49.36,1.41,3.51,2.4,2.45,,,,,,-30690.54,,,,-2.63,-7.42,-11.17,-1.91,0,0,0
(주)경방,000050,2012/12,-0.59,-1.26,-4.17,  소매업; 자동차 제외,1956/03/03,,74.98,42.91,6.86,-3.09,115.08,5968.33,31.11,0.36,0.48,4.85,195.16,9.26,21.82,2.17,-2.37,0.56,0.54,1.16,0.25,0.53,0.28,5.3,10.74,16.53,22.08,68.87,33.98,0.01,0,-1.28,-1.43,0,-3834,5.06,-0.19,-10.81,-27.52,-67.31,160394.62,,3487.47,46.49,0.8,1.05,2.54,4.89,,,,,,80728.78,,,,6.05,25.84,142.75,24.2,29.55,70.45,-9.8
(주)경인양행,012610,2020/12,-1.55,-4.18,-8.22,  화학물질 및 화학제품 제조업; 의약품 제외,1995/10/05,,121.69,71.09,36.2,9.29,121.17,1011.83,43.8,0.71,-0.37,2.4,105.93,52.1,20.82,1.02,-2.3,0.74,0.69,1.45,0.67,1.41,1.43,2.63,4.65,20.16,18.1,138.92,78.49,0.01,0,6.99,-4.42,0,-218,11.44,9.87,4.48,-22.54,-85.69,8057.8,,82.46,45.21,0.71,1.6,1.28,2.49,,,,,,86741.66,,,,17.17,42.07,150.64,26.34,77.56,22.44,-8.74
(주)광명전기,017040,2011/12,-1.52,-2.51,-10.75,  전기장비 제조업,1990/09/14,,135.22,110.69,47.6,14.92,96.84,257.54,21.04,0.38,-0.75,4.64,84.11,57.27,12.21,0.54,-1.98,0.79,0.41,0.81,0.77,1.5,1.74,7.08,4.25,7.91,46.14,51.53,85.95,0.01,0.29,6.84,5.7,0,-32,-5.18,-0.41,12.97,-2.59,-85.47,2131.7,,11.45,50.8,0.78,4.41,1.38,1.72,,,,,,12700.72,,,,10.25,67.47,413.58,13.75,86.01,13.99,-14.37
(주)국동,005320,2017/12,-7.78,-19.01,-2.92,  도매 및 상품 중개업,1996/12/24,,137.54,72.3,7.87,17.03,149.37,654.21,41.3,-2.28,-3.01,5.46,93.74,62.41,14.83,-3.06,-4.68,-5.01,-5.08,-12.41,1.66,4.06,4.74,6.04,7.33,33.88,10.77,60.43,49.77,0.01,0,-14.36,-17.58,-244.44,-734,-11.01,-2.22,-20.31,-1.58,-155.44,14701.9,,-449.37,40.1,1.56,5.25,2.56,4.45,,,,,,25998.16,,,,24.46,80.4,277.48,13.57,120.75,-20.75,-34.49
(주)국보,001140,2012/12,-0.89,-2.62,-6.35,  육상운송 및 파이프라인 운송업,1989/12/02,,73.5,72.1,2.28,-14.33,191.46,656.03,32.78,0.64,1.72,7.17,175.67,39.73,7.82,1.12,-0.71,1.86,1.38,4,1.24,3.58,2.09,172.5,4.18,5.15,70.9,2.12,87.23,0.05,0.01,-0.38,-2.01,0,-887,2.23,3.18,-5.34,10.14,-21.4,119091.37,,1329.5,34.31,1.3,3.19,3.04,3.1,,,,,,15684.53,,,,15.92,42.13,4893.37,12.82,67.71,32.29,-5.58
(주)국보,001140,2013/12,-3.91,-12.14,-4.31,  육상운송 및 파이프라인 운송업,1989/12/02,,67.35,66,1.05,-18.45,230.27,577.78,33.69,0.36,-3.32,6.23,204.57,38.06,7.98,0.62,-3.29,1.41,0.74,2.3,1.19,3.68,1.95,156.97,4.28,5.81,62.85,2.33,85.3,0.04,0.01,-0.18,-11.93,0,-3820,9.26,2.58,-4.38,0.64,-46.48,113961.83,,711.59,30.28,1.26,2.89,3.06,3.12,,,,,,8219.66,,,,8.36,19.43,22699.97,7.02,128.8,-28.8,-46.8
(주)국보,001140,2014/12,-7.39,-26.58,-16.7,  육상운송 및 파이프라인 운송업,1989/12/02,,57.27,56.06,1.15,-25.97,302.32,439.67,35.98,-1.31,-4.89,5.57,262.31,34.8,6.12,-2.47,-7.18,-2.08,-2.55,-9.2,1.03,3.72,1.62,137.99,4.15,5.58,65.4,2.65,88.03,0.04,0.01,-7.44,-23.9,0,-6895,-2.41,-2.56,-15.36,-11.09,0,94928.25,,-2345.09,24.86,1.08,2.33,2.82,2.88,,,,,,5210.25,,,,5.73,12.62,21026.87,5.34,201.08,-101.08,-134.34
(주)국보,001140,2015/12,-4.65,-19.61,-6.05,  육상운송 및 파이프라인 운송업,1989/12/02,,51.02,50.23,0.83,-30.92,351.32,358.17,36.55,-1.55,-2.73,5.03,305.96,32.21,6.41,-2.69,-4.41,-2.4,-2.83,-12,1.05,4.47,1.58,169.91,4.8,6.55,55.74,2.15,76.1,0.04,0.01,-8.7,-18.54,0,-3989,-2.09,-5.07,-15.5,-37.89,0,89183.48,,-2396.92,22.16,1.1,2.24,3.14,3.19,,,,,,8167.53,,,,9.83,20.2,61216.66,8.91,125.59,-25.59,-49.51
(주)국보,001140,2016/12,-5.09,-25.32,-4.68,  육상운송 및 파이프라인 운송업,1989/12/02,,47.45,46.76,0.59,-35.48,432.28,295.87,36.01,0.14,-2.62,4.92,361.77,32.03,8.86,0.23,-4.79,0.57,0.25,1.21,1.06,5.19,1.57,221.13,4.98,5.96,61.2,1.65,73.24,0.07,0,-2.14,-17.39,0,-4221,-1.9,-1.89,-2.66,-8.83,0,85012.15,,198.68,18.79,1.09,2.18,3.31,3.36,,,,,,6923.11,,,,8.51,17.46,361142.99,7.93,129.35,-29.35,-60.48
(주)국보,001140,2017/12,-3.74,-17.16,-10.39,  육상운송 및 파이프라인 운송업,1989/12/02,,40.45,39.56,2.16,-37.24,310.51,211.93,38.19,-2.66,-3.77,5.16,306.69,25.29,7.56,-5.03,-3.69,-4.59,-5.09,-23.75,1.01,4.72,1.42,200.11,5.05,4.94,73.91,1.82,72.31,4.4,0,-9.89,17.3,0,-2063,-0.73,-0.94,-28.86,7.62,-2027.47,57118.09,,-2871.44,24.36,1.08,1.98,3.51,3.57,,,,,,4890.55,,,,6.67,12.42,34932488.57,6.25,163.41,-63.41,-59.09
(주)국보,001140,2018/12,-6.59,-24.45,-8.57,  육상운송 및 파이프라인 운송업,1989/12/02,,41.81,40.55,1.33,-33.97,259.29,161.13,26.52,-4.03,-0.06,6.44,271.61,24.4,5.05,-7.4,-5.59,-7.94,-8.72,-33.87,1.18,4.58,1.57,188.27,6.01,5.75,63.51,1.94,60.72,0,0.01,-34.23,-23.97,0,-2399,-58.01,-33.45,-36.54,-12.53,0,42530.86,,-3146.74,27.83,1.37,2.56,4.72,4.85,,,,,,9202.65,,,,19.1,55.68,102251630.33,12.86,89.86,10.14,-43.46
(주)금양,001570,2019/12,-5.08,-14.85,-15.93,  화학물질 및 화학제품 제조업; 의약품 제외,1976/12/27,,92.93,73.66,20.92,-4.42,228.35,307.08,39.8,2.53,-4.3,4.52,137.56,58.11,20.74,5.33,-6.31,4.87,4.29,12.47,0.81,2.34,2.04,6.72,3.99,18.4,19.84,54.34,91.54,0.01,0,9.5,-14.15,-153.69,-279,15.71,24.66,0.67,10.71,-31.9,3921.25,,209.12,30.46,0.67,3.3,1.33,1.66,,,,,,5126.82,,,,2.29,10.87,55.63,2.97,246.14,-146.14,-212.69
(주)금호에이치티,214330,2020/12,-2.95,-4.85,-12.53,  자동차 및 트레일러 제조업,2015/11/11,,170.63,139.87,52.53,24.63,54.3,375.27,22.68,-0.48,-0.02,10.55,62.49,59.5,3.1,-2.14,-4.47,-0.96,-1.41,-2.38,0.66,1.11,1.71,5.13,4.02,7.96,45.84,71.21,90.7,0.01,0.84,6.9,28.15,0,-105,2.69,19.03,-0.04,-24.24,0,8525.04,,-182.85,64.81,0.66,3.89,1.07,1.36,,,,,,41158.34,,,,11.95,72.22,272.54,18.74,79.16,20.84,-23.84
(주)남성,004270,2010/12,-0.34,-0.8,-21.04,  도매 및 상품 중개업,1989/11/14,,67.55,30.66,2.8,-15.49,142.78,511.53,43.58,0.34,0.65,5.1,164.52,32.23,21.58,2.43,-1.05,1.07,0.79,2.07,0.32,0.85,0.5,1.89,5.19,10.96,33.3,193.41,70.39,0,0,-11.92,4.84,0,-343,-92.9,-3.76,-25.25,-6.99,0,21312.29,,518.58,41.19,0.39,1.16,0.91,1.78,,,,,,12661.79,,,,5.65,143.31,18061.17,16.41,56.96,43.04,-6.38
(주)남성,004270,2011/12,-0.82,-1.87,-14.28,  도매 및 상품 중개업,1989/11/14,,63.88,42.43,2.59,-17.71,157.95,478.54,46.11,-0.06,0.35,5.81,177.14,31.33,22.11,-0.5,-2.75,0.16,-0.15,-0.37,0.3,0.74,0.43,2.1,4.01,11.19,32.62,173.41,90.92,0,0,-0.44,-6.45,0,-800,-4.94,0.88,-3.24,-40.51,0,18269.06,,-90.63,38.77,0.37,7.68,0.93,1.67,,,,,,11101.87,,,,4.98,132.19,36825.79,16.78,66.82,33.18,-16.41
