[제조]자기자본구성비율,[제조]순운전자본회전률,[제조]비유동자산회전률,[제조]총자본증가율,[제조]유동비율,[제조]비유동자산증가율,[제조]1주당매출액,[제조]총자본순이익률,[제조]부가가치율,year,label
77.95,0.73,4.02,8.36,382.17,5.46,8318.88,9.1,22.61,2017,0
83.35,0.88,4.65,11.43,508.67,15.78,10658.88,16.64,31.37,2018,0
40.44,1.17,2.23,20.18,106.8,20.49,10966.6,6.36,23.17,2011,0
38.93,1.42,2.89,22.71,113.99,12.79,15263.02,8.53,22.28,2012,0
38.51,1.47,2.36,14.26,116.77,16.62,20207.44,5.14,25.4,2014,0
32.4,1.33,2.45,25.76,121.25,6.57,23321.13,2.92,20.39,2015,0
40.32,1.34,2.17,-8.35,68.04,-16.94,814.56,10.82,20.53,2011,0
66.52,0.67,1.28,11.87,163.24,-1.89,355.75,-28.32,-32.25,2014,0
60.85,1.74,3.41,-4.71,182.49,-7.0,2247.91,-2.33,9.73,2011,0
34.36,1.67,4.98,-17.4,108.8,-32.28,2426.65,-13.68,6.22,2013,0
31.51,1.53,7.35,-12.29,114.94,-35.45,6985.58,-34.18,2.52,2015,0
38.99,1.45,4.92,7.97,88.76,116.34,4286.74,-20.9,16.48,2016,0
62.62,1.65,3.4,22.28,146.83,18.73,3860.09,-6.84,15.32,2017,0
35.3,1.04,2.62,44.7,96.66,23.93,3405.46,-13.08,1.38,2018,0
80.8,0.16,0.9,126.55,552.59,140.73,213.42,-37.85,-70.71,2016,0
93.66,0.23,1.14,73.86,1590.6,69.18,478.27,-17.69,-28.7,2017,0
44.63,0.95,1.9,187.78,88.37,333.07,5405.24,-17.07,6.91,2018,0
48.95,0.78,1.35,-0.16,98.6,10.17,2089.2,0.82,16.44,2011,0
49.88,0.97,1.61,-5.18,96.68,-8.95,2373.87,-3.45,10.24,2012,0
47.18,0.84,1.24,-8.13,67.92,13.87,1687.95,-5.9,13.46,2013,0
55.66,1.2,1.41,0.52,82.45,0.29,1787.16,-2.04,14.05,2014,0
51.66,1.36,1.34,-3.91,156.48,-4.73,1504.48,-12.06,6.25,2015,0
39.57,1.76,1.74,16.13,158.76,3.82,1861.06,-7.3,11.25,2016,0
68.94,1.18,1.93,52.22,189.86,5.3,1515.59,1.39,20.47,2018,0
55.87,0.81,1.22,0.76,173.81,-4.88,7218.94,4.39,27.45,2011,0
57.37,0.78,1.23,-0.58,191.65,-1.56,7021.83,1.62,24.45,2012,0
56.6,0.71,1.36,28.59,156.62,10.24,6288.57,3.93,29.29,2013,0
58.7,0.68,1.48,3.7,161.65,6.19,7367.12,4.33,26.11,2014,0
60.66,0.63,1.34,-2.26,163.35,-2.56,6766.5,2.47,26.57,2015,0
58.62,0.46,1.02,-0.09,140.86,-1.32,5048.18,-1.26,24.6,2016,0
60.18,0.77,1.71,13.13,153.21,7.14,9436.98,6.69,28.68,2018,0
88.99,0.38,6.17,10.82,915.22,29.23,1575.49,13.99,63.86,2018,0
82.86,1.4,1.39,9.4,237.51,36.58,5747.55,11.06,34.43,2018,0
31.15,0.56,1.09,-2.35,104.05,-41.39,1189.23,-5.71,24.03,2011,0
41.59,0.93,0.68,-7.64,56.88,45.79,1084.18,7.86,52.65,2012,0
42.72,0.94,0.7,-7.1,56.57,-7.27,1065.97,-1.56,34.97,2013,0
55.99,1.61,1.0,-3.15,68.25,-22.94,710.21,-6.49,10.21,2016,0
69.82,1.36,1.05,-15.01,82.19,-6.63,550.66,-5.04,8.3,2017,0
83.07,0.54,1.83,-23.98,1022.47,-58.53,215.91,-8.53,16.57,2018,0
57.42,1.11,0.95,11.4,211.48,3.03,1910.2,5.17,35.23,2011,0
56.08,1.04,0.98,-0.67,177.15,2.45,1979.86,0.65,25.57,2012,0
54.77,1.02,1.08,1.34,158.28,-5.67,2127.33,-0.84,20.82,2013,0
60.78,0.99,1.11,-6.11,180.07,-3.68,2085.03,2.48,24.06,2014,0
71.8,1.28,1.2,-2.73,241.95,2.84,2244.52,9.14,35.25,2015,0
76.41,1.33,1.06,4.4,223.91,8.0,2093.5,8.14,38.26,2016,0
79.02,1.18,0.93,2.7,211.71,1.67,1919.3,6.77,41.24,2017,0
75.05,1.11,0.92,4.52,169.15,5.42,1971.33,-0.43,24.28,2018,0
95.2,0.48,1.2,26.84,2214.57,4.71,4956.79,2.71,40.38,2018,0
83.04,1.3,4.42,16.71,484.42,12.98,7772.73,17.63,36.3,2011,0
86.47,1.09,3.8,11.6,589.03,6.99,7342.56,15.46,38.05,2012,0
85.63,1.04,3.84,22.4,579.57,14.45,8234.14,18.68,43.24,2013,0
86.61,0.83,3.23,10.95,636.27,9.15,7731.01,12.23,39.44,2014,0
87.52,0.82,2.65,15.03,628.59,48.92,8221.68,16.26,46.58,2015,0
87.51,0.86,1.93,7.4,541.57,39.21,8585.78,10.83,39.94,2016,0
85.71,0.74,1.9,17.66,545.32,-21.57,4649.1,13.8,45.8,2017,0
89.77,0.6,2.21,0.82,829.23,-13.71,4431.06,8.91,42.51,2018,0
64.32,0.68,1.35,-18.34,183.19,5.17,1259.93,-4.73,20.51,2011,0
69.21,0.87,1.19,-12.26,218.93,-1.81,1136.09,-11.73,18.51,2012,0
67.05,1.1,1.35,10.93,197.06,8.05,1324.61,2.64,33.51,2013,0
63.0,1.05,1.27,9.83,170.37,18.03,1406.43,3.71,34.44,2014,0
55.9,1.24,1.19,16.0,167.12,32.35,1658.01,2.66,30.99,2015,0
57.01,1.1,1.0,5.08,171.55,-2.92,1565.39,-1.36,31.52,2016,0
55.16,1.03,1.07,0.05,130.65,1.5,1666.47,-1.76,31.66,2017,0
53.9,1.14,1.3,7.18,209.77,-4.72,1990.5,1.33,33.12,2018,0
78.48,1.66,5.74,63.76,395.06,29.28,5709.22,15.93,85.38,2012,0
91.86,1.09,5.13,78.12,1035.82,12.42,4974.5,9.4,83.59,2013,0
90.53,1.0,3.28,-0.92,786.75,56.38,4753.34,4.92,83.86,2014,0
88.91,1.6,2.07,9.41,283.44,194.37,5887.44,12.58,85.67,2015,0
88.9,1.88,1.39,14.94,324.86,7.22,6334.84,12.56,81.91,2016,0
77.44,1.6,1.47,17.84,183.45,8.03,6992.03,3.77,66.09,2017,0
85.77,1.38,1.51,6.86,322.68,-0.79,7404.5,16.49,83.86,2018,0
37.19,1.57,1.38,22.21,51.04,17.54,13287.68,6.73,27.05,2013,0
35.84,1.64,1.4,19.92,55.64,19.41,7914.88,6.28,25.72,2014,0
36.24,1.83,1.3,7.93,57.97,9.32,9877.07,4.22,26.86,2016,0
35.25,1.35,1.17,9.41,46.3,4.68,9490.35,3.38,28.78,2017,0
33.7,0.96,1.01,18.19,48.37,14.96,7960.96,0.16,26.33,2018,0
55.69,1.15,0.82,3.5,82.25,-0.51,108670.23,1.04,15.9,2011,0
57.43,1.09,0.75,2.32,86.04,6.38,108670.23,3.07,21.86,2012,0
60.63,1.27,0.75,-1.05,94.66,0.34,21562.92,2.7,21.56,2013,0
59.77,1.37,0.72,6.06,86.61,9.61,21654.05,2.92,21.42,2014,0
54.69,1.28,0.7,-2.28,70.66,-3.4,21606.06,-6.04,5.14,2015,0
57.39,1.29,0.74,8.14,95.02,5.6,23334.76,7.28,28.42,2016,0
80.86,2.02,3.75,3.6,390.6,4.55,6627.27,24.2,60.24,2017,0
79.34,1.84,3.34,2.96,485.21,0.14,6041.36,24.2,57.17,2018,0
22.4,0.69,1.86,-1.71,88.82,-35.08,4888.13,-17.16,48.82,2011,0
31.01,1.49,1.41,25.0,39.8,33.23,6004.91,1.91,21.95,2011,0
26.0,1.3,1.11,19.22,46.42,15.82,5831.55,0.21,22.05,2012,0
29.31,1.23,1.12,4.28,53.01,-0.13,6317.28,4.46,27.51,2013,0
32.18,1.18,1.35,-1.94,92.14,-21.19,6797.02,2.55,19.39,2014,0
61.06,1.33,1.43,-11.86,107.95,3.6,5865.7,20.15,45.17,2015,0
68.74,2.03,1.36,-9.02,97.15,0.61,5707.96,2.79,19.75,2016,0
69.37,2.45,1.41,6.85,84.02,8.16,6019.57,2.95,17.26,2018,0
85.55,0.77,5.58,5.12,660.56,2.17,31182.93,3.94,8.48,2011,0
85.47,0.99,7.67,6.28,670.45,-2.87,42680.67,5.7,15.14,2012,0
90.62,0.59,4.68,-3.46,1081.88,-2.57,25350.73,2.62,15.23,2013,0
80.21,1.11,9.58,16.29,474.49,4.78,52408.79,2.78,11.16,2014,0
83.86,1.12,10.57,1.2,602.87,-0.15,5910.48,5.13,12.17,2015,0
84.47,0.44,4.16,0.01,622.75,-4.0,2277.64,1.11,12.6,2016,0
84.71,0.87,7.81,2.61,622.91,17.05,4548.69,4.19,15.09,2017,0
91.9,0.92,6.74,-3.63,1247.17,14.25,4531.05,4.92,15.89,2018,0
43.56,1.35,1.69,26.39,78.96,15.81,14714.93,0.49,18.96,2011,0
55.72,2.08,2.55,-16.7,94.62,-7.53,22884.91,4.11,15.91,2012,0
64.13,2.75,2.78,14.65,139.31,4.79,22907.3,8.59,19.2,2014,0
74.26,2.36,2.28,-5.95,193.87,0.58,19285.73,6.36,21.3,2015,0
75.0,2.09,2.01,6.95,244.44,-7.94,16362.15,7.15,24.91,2016,0
79.43,2.2,2.4,-4.93,335.46,-6.52,18130.68,3.39,9.09,2017,0
82.56,1.8,2.13,-1.55,379.05,-12.29,14615.17,2.02,17.38,2018,0
40.14,1.39,2.68,15.94,100.02,4.86,15965.77,1.98,20.4,2011,0
44.71,1.47,2.87,-6.24,124.25,-8.75,16740.35,3.99,25.53,2012,0
50.36,1.5,2.85,-0.01,162.02,-5.69,13176.86,1.07,24.73,2013,0
51.17,1.46,2.76,-6.03,142.27,-2.58,11811.25,-4.5,18.7,2014,0
50.7,1.62,3.35,16.4,149.07,4.1,12351.6,5.11,23.95,2015,0
49.91,1.33,3.02,-1.64,141.06,-1.37,11222.0,-1.09,20.41,2016,0
54.74,1.31,2.77,-18.09,154.39,-11.31,9650.73,-7.06,14.25,2017,0
53.87,1.47,2.82,5.48,166.98,3.95,8622.76,1.04,18.69,2018,0
34.17,0.69,0.44,-2.85,32.76,-4.78,4573.54,-5.47,20.8,2011,0
31.31,0.68,0.52,-5.41,61.85,-8.49,4971.27,-4.4,21.24,2012,0
18.65,0.6,0.54,-6.49,32.93,-9.56,4593.86,-17.9,-6.25,2013,0
43.44,0.62,0.54,-4.91,151.94,-6.26,4908.14,24.2,85.72,2014,0
49.58,1.3,0.59,-15.59,112.61,-7.55,5251.74,-0.9,31.15,2015,0
49.97,1.37,0.65,0.15,66.53,4.85,6253.03,2.87,32.15,2017,0
47.52,1.2,0.54,3.28,104.28,0.91,5365.52,-0.34,26.05,2018,0
80.87,1.19,0.95,-2.58,250.73,-28.84,686.72,-4.01,8.46,2011,0
86.73,1.03,0.84,-19.54,290.07,-2.83,499.06,-11.97,-3.79,2012,0
82.12,2.06,2.26,27.18,397.75,-23.76,1046.67,9.34,13.02,2013,0
84.04,1.14,1.91,0.95,466.17,4.63,767.75,-4.17,5.11,2014,0
89.64,0.82,1.11,-11.81,886.99,3.34,461.74,-5.57,5.3,2015,0
87.41,1.63,3.02,25.04,908.48,-32.99,1068.23,18.97,25.12,2016,0
87.69,0.58,1.87,-1.91,1215.14,-15.25,490.88,1.59,19.62,2017,0
62.97,0.27,0.97,24.4,224.1,52.47,293.04,-6.21,10.68,2018,0
24.95,1.12,2.19,17.66,85.82,-3.15,15642.2,4.76,18.65,2011,0
36.64,1.34,3.09,7.24,90.73,0.06,17957.68,4.7,17.36,2012,0
34.65,1.21,2.7,-3.75,93.31,-16.18,15723.22,-6.01,11.41,2014,0
30.81,0.96,2.1,1.07,94.51,2.81,8252.01,-2.97,14.39,2015,0
29.43,0.69,1.8,-3.63,110.87,-8.19,4707.2,-4.26,16.63,2017,0
16.8,0.73,2.33,-27.22,83.08,-39.24,4502.2,-20.92,-4.85,2018,0
72.99,0.86,3.8,14.42,300.81,-14.72,943.3,11.74,25.85,2011,0
16.26,0.16,0.45,187.78,72.36,333.07,1316.86,0.64,16.02,2012,0
18.43,0.19,0.52,4.41,75.8,-0.21,1054.54,2.5,24.26,2013,0
19.71,0.23,0.99,68.17,100.78,103.67,2042.56,5.43,32.28,2015,0
13.79,0.23,0.81,82.65,82.77,119.54,3578.37,6.15,34.97,2016,0
25.68,0.45,1.06,-0.71,74.31,43.05,4001.48,-16.51,-23.95,2011,0
15.92,0.56,1.06,5.63,57.26,16.2,5060.36,-8.42,16.15,2012,0
27.94,0.72,1.22,12.54,74.15,13.51,6657.26,6.55,25.12,2013,0
27.0,1.27,2.15,16.63,82.0,6.04,10201.57,3.6,11.36,2014,0
32.13,1.19,1.91,-2.14,97.54,5.07,9590.76,5.08,14.89,2015,0
33.97,1.16,1.66,18.61,50.19,35.57,10062.48,7.79,19.49,2016,0
28.1,0.67,0.87,27.4,32.37,46.14,2770.84,-14.07,-2.56,2017,0
36.19,0.61,0.87,-47.32,116.31,-58.53,1643.9,-60.81,-168.39,2018,0
64.09,1.71,1.76,28.28,175.76,26.51,8658.95,5.53,25.89,2011,0
62.03,1.27,1.35,6.31,163.79,6.6,7652.09,3.74,30.58,2012,0
56.07,1.16,1.42,19.74,140.47,11.77,8772.69,5.3,32.32,2013,0
54.46,1.11,1.51,7.74,111.49,11.42,10370.32,2.71,28.88,2014,0
51.21,1.08,1.47,16.83,110.78,18.79,11119.04,4.68,31.7,2015,0
48.72,1.01,1.44,11.7,116.43,4.61,11750.17,2.86,33.73,2016,0
49.78,0.86,1.36,8.89,129.77,3.03,11512.52,3.54,35.59,2017,0
45.05,0.5,1.34,-8.11,177.1,-58.53,986.42,2.28,49.42,2013,0
31.38,0.65,4.84,-20.9,120.44,42.55,1208.22,-26.58,-4.38,2014,0
48.82,1.06,5.68,-33.99,171.11,-34.07,1304.57,-15.95,9.88,2015,0
12.51,0.19,1.01,41.64,92.38,63.7,403.19,-36.8,-58.29,2016,0
34.89,0.29,1.35,187.78,127.07,34.32,874.58,11.48,46.86,2018,0
66.46,1.98,1.87,6.25,184.35,13.12,7293.15,-2.49,-0.06,2011,0
57.06,2.08,2.3,-0.95,142.26,-6.14,9436.07,-1.01,30.85,2013,0
63.94,2.14,2.76,7.07,164.94,-1.88,10847.19,10.45,26.73,2014,0
65.4,1.89,2.84,10.57,362.56,-10.24,10508.52,6.64,22.6,2015,0
68.64,1.67,2.24,12.74,262.25,42.09,9486.44,11.06,32.82,2016,0
61.37,1.66,1.95,4.11,146.58,9.58,10159.67,1.12,20.19,2017,0
60.67,1.55,2.06,12.59,153.36,3.87,11437.31,6.12,22.16,2018,0
70.33,1.27,2.38,10.2,474.97,18.34,9177.79,7.88,21.98,2011,0
65.87,1.32,2.88,29.31,307.26,5.71,11607.31,9.58,22.74,2012,0
68.83,0.86,2.08,6.64,454.52,6.86,8439.27,6.89,25.76,2013,0
71.06,0.74,1.82,0.55,299.28,3.53,7242.69,4.43,25.59,2014,0
70.08,0.77,1.81,8.87,283.78,17.94,7339.38,2.78,21.09,2015,0
74.76,0.87,1.62,0.55,329.34,22.64,7516.75,6.27,25.61,2016,0
74.33,0.93,1.23,6.87,247.05,28.37,6607.59,3.3,23.23,2017,0
77.18,1.1,1.28,0.81,256.77,-0.63,7227.96,4.04,21.61,2018,0
57.59,0.23,0.12,10.45,87.94,7.97,1276.89,0.06,30.4,2011,0
51.28,0.13,0.12,16.7,28.41,18.84,1566.98,0.04,29.37,2012,0
50.53,0.22,0.12,-3.24,39.66,-0.94,1777.07,-2.47,43.09,2013,0
48.1,0.3,0.12,5.09,50.66,2.11,1741.23,0.03,40.81,2014,0
45.71,0.21,0.12,2.4,28.41,5.69,1602.01,-1.52,14.91,2015,0
40.77,0.16,0.12,26.33,28.41,25.71,1628.11,0.28,52.01,2016,0
83.98,1.94,2.63,24.61,403.55,-13.02,108670.23,15.64,34.48,2011,0
84.28,2.06,3.23,26.08,347.15,50.9,108670.23,20.27,35.47,2012,0
88.39,2.07,2.63,12.62,462.41,18.88,108670.23,14.86,34.47,2013,0
87.97,1.85,2.78,21.18,530.57,-7.04,108670.23,16.71,36.75,2014,0
86.41,1.54,2.94,24.75,469.51,22.13,108670.23,17.95,38.86,2015,0
90.76,1.32,2.53,11.37,675.86,10.56,108670.23,14.46,40.39,2016,0
92.34,1.12,2.2,2.97,892.1,-4.36,5018.62,4.89,32.21,2017,0
93.21,1.15,1.35,-1.81,540.21,77.36,4170.65,-1.25,22.28,2018,0
70.49,1.79,5.61,53.01,252.0,50.64,9997.06,14.65,21.45,2011,0
67.32,1.58,4.6,16.92,251.79,29.05,11288.04,9.27,19.33,2012,0
63.22,1.67,4.78,18.41,197.7,17.2,14363.7,7.35,16.68,2013,0
46.68,1.17,2.4,36.11,160.47,61.07,14017.0,0.11,14.95,2015,0
38.0,1.21,2.27,14.82,137.13,16.03,17667.54,-0.51,14.81,2016,0
38.52,1.05,2.15,0.67,102.61,0.5,18021.67,2.08,18.04,2017,0
42.62,0.78,1.61,-20.12,94.96,-13.22,12613.82,-5.64,16.73,2018,0
77.48,1.3,12.21,-18.14,377.17,28.54,1050.84,-8.46,7.76,2011,0
61.45,2.63,14.14,48.58,342.89,86.82,2463.63,8.34,11.1,2012,0
91.36,0.88,1.51,148.49,826.1,200.94,934.4,-8.15,13.41,2016,0
95.2,0.56,0.85,-11.66,2214.57,-16.9,680.67,-3.45,18.52,2017,0
75.97,0.28,1.15,-5.42,343.62,4.51,1146.73,3.0,33.87,2012,0
76.01,0.22,0.88,2.48,352.01,-3.51,879.55,3.1,48.99,2013,0
68.4,0.31,1.43,16.29,303.11,-0.59,1406.33,4.73,38.61,2014,0
53.56,0.45,2.8,53.91,197.66,36.37,3236.66,12.48,38.6,2015,0
55.19,0.32,2.18,4.71,196.56,6.31,3005.92,5.15,32.27,2016,0
46.84,0.34,1.4,17.31,183.01,121.43,3201.87,2.14,24.44,2017,0
38.05,0.32,1.08,33.02,165.56,16.63,3667.49,3.94,34.91,2018,0
47.75,1.5,2.06,9.81,181.24,30.11,7011.32,3.27,28.48,2011,0
41.83,1.52,1.41,42.14,139.97,74.33,7376.17,9.87,40.29,2012,0
45.16,1.23,0.9,17.71,122.42,22.67,6335.42,0.94,37.48,2013,0
39.38,1.05,0.83,10.58,110.61,5.35,6389.21,-0.93,38.97,2014,0
40.55,0.89,0.84,4.68,125.73,-2.86,6359.97,-0.97,39.24,2015,0
52.83,0.79,0.67,-19.86,129.3,-15.89,4061.23,-13.39,21.66,2017,0
43.18,1.05,0.95,-0.11,158.15,-2.78,5134.41,-10.86,23.0,2018,0
74.12,2.43,4.96,6.34,348.47,-3.74,12371.39,8.61,21.87,2011,0
71.03,2.19,5.32,11.73,274.55,-2.43,12858.34,8.29,22.98,2012,0
67.27,2.54,6.16,31.59,189.05,62.02,19246.64,17.29,21.64,2013,0
70.93,1.9,4.72,10.58,219.2,19.58,19871.98,11.7,20.54,2015,0
72.58,1.8,4.15,2.27,244.78,2.31,19224.35,8.57,20.08,2016,0
78.04,1.57,3.62,-13.33,337.26,-20.29,15276.06,1.48,17.1,2017,0
79.67,1.47,3.9,-2.36,379.0,-17.67,13277.85,2.55,19.05,2018,0
80.37,1.84,4.56,48.76,376.13,11.83,11610.82,24.2,31.97,2014,0
83.13,1.45,2.65,-9.44,315.96,43.47,8663.41,0.41,17.37,2015,0
77.06,1.9,2.59,11.51,242.84,7.02,10349.77,3.59,19.79,2016,0
77.21,1.72,2.28,6.38,205.53,21.29,10345.41,6.6,19.26,2017,0
70.37,1.71,2.14,20.35,152.84,21.42,11820.92,7.01,22.18,2018,0
46.79,1.03,1.71,14.04,88.21,15.31,39957.27,2.59,30.32,2017,0
50.63,1.12,1.5,68.88,81.36,90.25,19656.96,9.28,39.09,2018,0
30.36,2.1,2.91,7.12,77.98,8.77,61041.08,1.05,15.64,2013,0
27.81,2.05,2.92,11.22,63.7,10.41,66997.93,1.52,14.97,2014,0
25.45,1.87,2.78,11.57,72.47,9.93,70258.47,0.77,14.71,2015,0
25.9,1.74,2.49,0.88,61.93,5.85,67908.69,0.5,15.92,2016,0
23.59,1.59,2.32,0.98,57.27,0.03,65064.38,-2.15,12.59,2017,0
19.37,1.56,2.31,4.6,51.76,8.69,63873.0,-2.98,12.31,2018,0
70.87,0.87,4.07,66.54,370.69,91.5,6140.94,15.99,30.34,2017,0
68.59,0.86,3.76,17.72,293.07,15.21,3948.89,12.09,27.17,2018,0
29.48,0.85,3.88,-16.68,119.69,-22.7,8962.81,-0.62,1.36,2011,0
31.06,0.93,3.71,0.48,119.06,28.07,6380.14,-2.13,5.56,2012,0
24.06,0.94,2.78,-5.32,105.61,15.37,5205.9,-8.57,3.45,2013,0
25.29,1.15,2.98,-1.8,109.75,-2.84,5888.39,0.83,10.53,2014,0
27.88,1.31,3.49,-1.7,117.19,-6.29,6589.52,2.08,10.53,2015,0
29.91,1.29,3.64,6.22,119.04,1.93,6713.31,3.83,12.76,2016,0
34.9,1.19,3.88,5.59,127.96,3.46,6564.97,4.45,14.28,2018,0
70.97,0.96,0.41,6.69,170.28,9.75,20068.51,21.33,85.72,2011,0
74.51,1.07,0.38,2.27,246.29,4.32,19841.5,3.07,53.18,2012,0
71.57,1.16,0.34,5.78,126.37,12.38,19238.05,2.4,53.45,2013,0
48.66,0.44,0.24,14.67,140.67,-12.29,15431.59,1.0,74.85,2015,0
57.75,0.56,0.3,-11.7,127.25,13.72,19399.37,3.76,73.9,2016,0
56.16,1.1,0.31,4.03,114.03,4.15,21756.4,1.16,67.69,2017,0
55.19,0.98,0.29,2.06,112.91,1.72,20548.42,1.93,76.01,2018,0
77.1,1.12,3.73,39.86,325.76,66.99,20599.32,8.29,22.54,2017,0
72.35,1.07,3.45,-1.54,275.14,6.31,13111.73,4.41,23.71,2018,0
71.43,0.83,1.61,11.92,325.12,0.0,9686.21,5.79,23.47,2011,0
72.81,0.96,2.1,13.86,334.39,7.59,13144.41,11.57,28.85,2012,0
81.58,1.02,1.9,4.34,392.19,29.19,14109.2,13.17,31.49,2013,0
81.69,0.81,1.2,3.85,614.72,4.03,10208.84,8.12,33.52,2014,0
85.3,0.73,0.95,-1.38,467.88,10.34,8737.09,3.54,26.73,2015,0
88.13,0.63,0.76,-2.48,635.19,-5.28,7099.75,0.85,22.35,2016,0
89.63,0.48,0.56,-5.59,617.37,-1.8,5096.03,-3.15,7.97,2017,0
87.25,0.61,0.66,-0.54,761.32,1.31,5941.04,-1.66,15.77,2018,0
25.65,0.41,5.01,37.33,119.1,25.95,12902.61,1.0,34.38,2011,0
40.52,0.86,9.52,1.64,149.48,29.78,30539.68,6.04,50.49,2013,0
53.59,1.05,6.91,14.55,178.42,21.91,27641.51,7.15,24.05,2016,0
56.91,0.94,5.75,-6.07,196.38,1.14,25302.26,6.26,29.37,2017,0
37.52,1.23,2.53,12.63,107.49,24.86,51677.78,3.57,17.99,2011,0
42.12,1.42,2.6,0.94,106.16,3.85,60212.88,7.15,19.18,2012,0
44.63,1.47,2.71,0.17,118.32,-5.25,62117.38,6.78,18.74,2013,0
42.17,1.43,2.7,15.41,113.62,17.35,54545.05,5.35,17.44,2014,0
35.03,1.29,2.32,23.62,101.26,31.23,58690.86,1.06,15.16,2015,0
33.44,1.3,2.08,6.69,104.18,14.12,63904.83,0.82,15.6,2016,0
34.96,1.14,1.71,-1.74,88.62,1.08,56105.98,0.86,18.32,2017,0
38.57,1.16,1.78,-1.99,90.52,-4.09,49171.88,0.55,17.39,2018,0
62.17,1.17,4.63,24.64,219.06,9.48,7901.97,9.49,18.16,2011,0
51.91,1.0,3.25,39.77,158.64,110.68,9004.55,9.91,20.99,2012,0
41.78,1.69,3.7,46.35,112.09,93.06,20382.41,4.45,21.54,2013,0
41.01,1.31,2.55,5.53,108.34,4.67,18929.71,1.96,25.68,2014,0
40.57,1.22,2.69,2.56,119.74,-11.33,19294.37,1.03,25.53,2015,0
41.25,1.23,3.14,1.9,121.56,-1.87,20919.95,1.31,24.1,2016,0
43.67,1.22,3.01,-9.89,119.85,-3.14,19582.73,-1.15,21.11,2017,0
39.0,1.14,2.86,3.08,116.15,-4.31,17900.11,-2.84,21.47,2018,0
23.8,1.38,1.87,23.74,57.87,33.61,16975.84,0.7,18.47,2012,0
23.24,1.48,1.78,8.88,65.31,9.57,19407.1,1.47,19.26,2013,0
18.19,1.02,1.44,-10.11,46.79,-6.02,6490.47,-6.43,17.37,2017,0
17.46,1.22,1.7,8.71,46.44,6.95,7157.28,-3.5,16.66,2018,0
59.07,2.15,8.36,5.92,176.68,0.97,29116.32,6.28,43.92,2011,0
69.11,1.58,5.9,-9.84,231.91,-6.7,19932.82,5.71,44.57,2012,0
65.53,1.67,5.85,10.64,206.53,11.87,20208.09,4.51,43.32,2013,0
54.35,2.17,9.5,30.51,169.12,3.44,35263.44,5.37,47.73,2014,0
64.83,1.6,7.56,-4.82,219.28,3.59,29045.16,8.25,51.57,2015,0
56.38,1.83,8.73,28.86,181.38,15.63,36825.5,7.61,53.65,2016,0
53.13,2.1,12.23,23.84,175.45,6.91,57220.89,9.27,51.3,2017,0
64.49,1.58,8.9,-4.39,222.67,9.19,44999.47,8.39,51.1,2018,0
84.72,1.19,1.77,4.86,360.1,0.88,1010.31,6.83,18.3,2011,0
91.07,1.3,2.0,2.08,651.74,-4.32,1122.1,9.72,38.22,2012,0
90.84,1.25,2.07,14.86,666.5,7.01,1174.03,14.36,45.54,2013,0
88.15,1.15,1.84,12.93,651.35,24.23,1207.1,8.89,39.47,2014,0
84.75,1.07,1.7,7.73,372.23,6.7,1275.51,4.07,35.24,2015,0
87.06,0.99,1.55,8.49,419.23,14.73,1292.7,10.36,48.07,2016,0
91.42,1.09,1.57,0.88,640.42,-0.67,1397.96,10.86,52.54,2017,0
90.54,1.06,1.64,12.56,626.63,1.8,1467.71,11.01,53.42,2018,0
53.4,0.43,0.89,14.8,136.93,15.69,11509.77,3.79,33.08,2011,0
61.28,0.43,0.84,0.32,163.08,8.26,12172.71,4.93,40.08,2012,0
80.19,0.54,0.72,-21.12,457.19,-4.35,10527.71,1.09,37.45,2013,0
77.2,0.72,0.67,8.24,371.24,4.96,9894.85,-0.09,30.77,2014,0
70.7,0.65,0.75,13.88,238.26,5.46,11563.08,3.67,37.62,2015,0
75.17,0.53,0.51,-2.92,208.03,26.78,9118.93,1.51,41.03,2016,0
73.61,0.63,0.4,2.64,147.51,10.93,8609.84,2.59,54.01,2017,0
72.32,0.87,0.45,-3.93,91.01,7.7,10401.29,2.34,54.92,2018,0
92.64,0.73,0.8,80.19,861.97,55.77,2371.39,9.98,64.66,2018,0
48.74,1.57,3.06,8.72,124.74,-5.51,10343.99,8.13,24.49,2011,0
51.15,1.52,3.44,5.92,127.76,2.27,11429.62,9.46,25.14,2012,0
56.12,1.51,3.55,-3.03,142.08,-6.85,11520.29,7.56,22.72,2013,0
52.3,1.61,4.49,8.88,145.22,-10.23,13318.63,5.45,19.52,2014,0
60.85,1.54,4.91,-10.35,177.09,-13.55,12837.55,5.05,18.87,2015,0
58.5,1.68,5.98,11.37,182.33,-6.02,14078.14,6.49,19.28,2016,0
72.46,1.09,4.98,-21.74,296.58,-45.99,8738.21,-0.97,17.89,2017,0
74.72,1.05,5.9,-3.42,324.57,-5.88,7053.0,-0.88,14.21,2018,0
83.81,1.49,3.34,6.58,383.13,29.27,9894.46,2.05,14.12,2011,0
88.8,1.19,2.38,-9.82,569.11,-13.38,7440.15,-2.09,16.48,2012,0
93.12,0.87,1.55,-18.74,933.56,-9.3,4295.3,-8.53,18.61,2013,0
93.28,1.06,1.77,1.84,1058.6,-5.45,4515.15,1.49,34.01,2014,0
92.93,0.8,1.59,-10.53,997.85,-25.07,3456.65,-10.81,17.15,2015,0
